vehicle_id,timestamp,speed,lead_vehicle_distance,relative_speed,lane_offset,steering_angle,brake_pressure,object_count,pedestrian_count,autopilot_engaged,traffic_light_state,weather_condition,road_type,scenario_type,time_gap,closing_risk,lane_departure_risk,hard_brake_risk,crowded_scene_risk,low_visibility_flag,red_light_flag,urban_flag,highway_flag,driver_intervention,near_collision,intervention_or_collision,is_risky_event
EV_039,2026-01-01 15:10:00,46.996,54.003,-12.738,0.593,4.182,0.151,10,0,1,none,snow,suburban,low_visibility,1.1490977955570687,12.738,0.593,0.151,10,1,0,0,0,1,0,1,1
EV_039,2026-01-01 15:15:00,53.822,71.306,-2.713,-0.138,4.523,0.124,8,2,1,none,clear,highway,normal_driving,1.3248485749321837,2.713,0.138,0.124,14,0,0,0,1,0,0,0,0
EV_039,2026-01-01 15:20:00,69.504,64.819,4.154,-0.092,-0.074,0.206,4,1,1,green,clear,urban,normal_driving,0.9325938075506446,0.0,0.092,0.206,7,0,0,1,0,0,0,0,0
EV_039,2026-01-01 15:25:00,13.529,41.344,5.412,-0.307,2.763,0.191,4,0,1,green,rain,highway,normal_driving,3.0559538768571217,0.0,0.307,0.191,4,1,0,0,1,0,0,0,0
EV_039,2026-01-01 15:30:00,59.266,43.982,-3.796,0.448,0.558,0.21,6,1,1,green,clear,suburban,normal_driving,0.7421118347787939,3.796,0.448,0.21,9,0,0,0,0,0,0,0,0
EV_039,2026-01-01 15:35:00,31.666,79.21,-8.509,-0.27,3.367,0.197,5,2,1,green,clear,suburban,normal_driving,2.501421082549106,8.509,0.27,0.197,11,0,0,0,0,0,0,0,0
EV_039,2026-01-01 15:40:00,51.379,50.342,10.235,-0.073,5.924,0.077,9,0,1,green,fog,highway,normal_driving,0.9798166566106775,0.0,0.073,0.077,9,1,0,0,1,0,0,0,0
EV_039,2026-01-01 15:45:00,39.152,54.459,2.475,-0.127,-4.527,0.173,3,0,1,green,clear,urban,normal_driving,1.390963424601553,0.0,0.127,0.173,3,0,0,1,0,0,0,0,0
EV_039,2026-01-01 15:50:00,57.559,14.61,12.882,-0.21,1.036,0.223,6,1,1,none,clear,highway,normal_driving,0.2538265084521969,0.0,0.21,0.223,9,0,0,0,1,0,0,0,0
EV_039,2026-01-01 15:55:00,46.931,58.986,3.765,-0.076,-0.277,0.112,6,1,1,green,clear,highway,normal_driving,1.2568664635315676,0.0,0.076,0.112,9,0,0,0,1,0,0,0,0
EV_039,2026-01-01 16:00:00,60.459,39.041,5.193,-0.201,-0.603,0.328,2,0,1,green,clear,suburban,normal_driving,0.6457433963512462,0.0,0.201,0.328,2,0,0,0,0,0,0,0,0
EV_039,2026-01-01 16:05:00,37.937,36.608,-11.071,-0.017,7.249,0.587,6,6,1,red,rain,urban,pedestrian_crossing,0.9649682368136647,11.071,0.017,0.587,24,1,1,1,0,1,0,1,1
EV_039,2026-01-01 16:10:00,54.342,28.563,12.531,-0.096,-4.025,0.075,6,2,0,green,snow,urban,normal_driving,0.5256155459865297,0.0,0.096,0.075,12,1,0,1,0,0,0,0,0
EV_039,2026-01-01 16:15:00,48.195,47.042,-6.258,0.016,-0.3,0.231,7,0,1,yellow,clear,urban,normal_driving,0.9760763564685133,6.258,0.016,0.231,7,0,0,1,0,0,0,0,0
EV_039,2026-01-01 16:20:00,49.247,59.264,-5.993,-0.022,-1.95,0.209,7,1,1,green,clear,highway,normal_driving,1.2034032529900298,5.993,0.022,0.209,10,0,0,0,1,0,0,0,0
EV_039,2026-01-01 16:25:00,47.47,58.529,-9.626,0.337,-6.839,0.091,8,2,1,green,clear,highway,normal_driving,1.232968190436065,9.626,0.337,0.091,14,0,0,0,1,0,0,0,0
EV_039,2026-01-01 16:30:00,75.402,61.937,-5.559,-0.012,7.385,0.26,3,0,1,red,clear,urban,normal_driving,0.8214238349115408,5.559,0.012,0.26,3,0,1,1,0,0,0,0,0
EV_039,2026-01-01 16:35:00,39.257,71.155,5.437,0.206,5.603,0.203,6,1,0,green,clear,highway,normal_driving,1.8125429859642868,0.0,0.206,0.203,9,0,0,0,1,0,0,0,0
EV_039,2026-01-01 16:40:00,47.029,27.848,-4.05,-0.143,4.715,0.36,8,3,0,none,clear,suburban,normal_driving,0.5921452720661718,4.05,0.143,0.36,17,0,0,0,0,0,0,0,0
EV_039,2026-01-01 16:45:00,49.777,66.02,-7.337,-0.313,-6.207,0.2,5,0,1,green,clear,suburban,normal_driving,1.326315366534745,7.337,0.313,0.2,5,0,0,0,0,0,0,0,0
EV_039,2026-01-01 16:50:00,60.039,51.632,-0.24,-0.279,-1.163,0.272,9,0,1,green,clear,highway,normal_driving,0.8599743500058294,0.24,0.279,0.272,9,0,0,0,1,0,0,0,0
EV_039,2026-01-01 16:55:00,38.391,39.283,0.94,-0.146,-1.839,0.766,2,3,1,green,snow,urban,pedestrian_crossing,1.0232346122789195,0.0,0.146,0.766,11,1,0,1,0,1,0,1,1
EV_039,2026-01-01 17:00:00,42.837,37.691,-0.465,0.189,5.919,0.171,7,1,1,none,clear,suburban,normal_driving,0.8798702056633284,0.465,0.189,0.171,10,0,0,0,0,0,0,0,0
EV_039,2026-01-01 17:05:00,45.506,57.006,9.93,0.157,2.295,0.094,5,1,0,none,rain,urban,normal_driving,1.2527139278336923,0.0,0.157,0.094,8,1,0,1,0,0,0,0,0
EV_039,2026-01-01 17:10:00,51.058,41.738,-12.784,0.069,-8.573,0.177,7,1,1,green,clear,highway,normal_driving,0.8174624936346899,12.784,0.069,0.177,10,0,0,0,1,0,0,0,0
EV_039,2026-01-01 17:15:00,70.642,38.098,-3.036,0.188,-0.369,0.246,7,1,1,none,clear,urban,normal_driving,0.5393108915376122,3.036,0.188,0.246,10,0,0,1,0,0,0,0,0
EV_039,2026-01-01 17:20:00,45.916,21.083,19.235,0.113,-0.066,0.264,11,1,1,green,clear,suburban,normal_driving,0.45916456137294187,0.0,0.113,0.264,14,0,0,0,0,0,0,0,0
EV_039,2026-01-01 17:25:00,63.111,36.204,-1.368,-0.195,5.421,0.249,4,1,1,green,clear,suburban,normal_driving,0.5736559395351049,1.368,0.195,0.249,7,0,0,0,0,0,0,0,0
EV_039,2026-01-01 17:30:00,42.951,45.622,-5.022,-0.07,6.994,0.126,5,1,1,green,rain,urban,normal_driving,1.0621871434890922,5.022,0.07,0.126,8,1,0,1,0,0,0,0,0
EV_039,2026-01-01 17:35:00,40.78,29.931,10.095,0.204,2.098,0.248,3,1,1,none,clear,urban,normal_driving,0.7339627268268759,0.0,0.204,0.248,6,0,0,1,0,0,0,0,0
EV_039,2026-01-01 17:40:00,42.88,27.448,3.188,0.2,6.602,0.078,3,0,1,green,clear,urban,normal_driving,0.6401119402985075,0.0,0.2,0.078,3,0,0,1,0,0,0,0,0
EV_039,2026-01-01 17:45:00,73.974,44.547,-11.595,0.063,-7.304,0.232,5,1,1,yellow,clear,urban,normal_driving,0.6021980695920187,11.595,0.063,0.232,8,0,0,1,0,0,0,0,0
EV_039,2026-01-01 17:50:00,42.504,49.37,-5.041,1.186,16.576,0.223,3,0,0,red,clear,highway,lane_departure,1.1615377376246943,5.041,1.186,0.223,3,0,1,0,1,0,1,1,1
EV_039,2026-01-01 17:55:00,58.284,29.985,2.356,-0.245,0.146,0.281,5,2,0,none,clear,urban,normal_driving,0.5144636606959028,0.0,0.245,0.281,11,0,0,1,0,0,0,0,0
EV_039,2026-01-01 18:00:00,63.252,74.384,0.16,0.157,7.52,0.291,5,0,0,green,clear,urban,normal_driving,1.1759944349585782,0.0,0.157,0.291,5,0,0,1,0,0,0,0,0
EV_039,2026-01-01 18:05:00,48.338,39.935,-8.527,0.072,1.561,0.24,3,1,1,green,clear,highway,normal_driving,0.8261616119822914,8.527,0.072,0.24,6,0,0,0,1,0,0,0,0
EV_039,2026-01-01 18:10:00,65.445,39.399,-10.296,0.229,1.424,0.292,3,1,1,yellow,clear,urban,normal_driving,0.6020169608067844,10.296,0.229,0.292,6,0,0,1,0,0,0,0,0
EV_039,2026-01-01 18:15:00,55.226,36.431,18.065,0.124,-0.405,0.369,4,2,1,green,clear,highway,normal_driving,0.6596711693767427,0.0,0.124,0.369,10,0,0,0,1,0,0,0,0
EV_039,2026-01-01 18:20:00,42.823,21.737,6.137,-0.335,2.132,0.254,2,0,1,none,clear,highway,normal_driving,0.5076010555075543,0.0,0.335,0.254,2,0,0,0,1,0,0,0,0
EV_039,2026-01-01 18:25:00,37.197,69.574,-10.769,-0.076,7.753,0.061,9,0,1,none,clear,urban,normal_driving,1.8704196574992604,10.769,0.076,0.061,9,0,0,1,0,0,0,0,0
EV_039,2026-01-01 18:30:00,60.416,45.586,-11.286,0.087,2.412,0.168,5,2,1,yellow,clear,urban,normal_driving,0.7545352224576272,11.286,0.087,0.168,11,0,0,1,0,0,0,0,0
EV_039,2026-01-01 18:35:00,47.666,12.865,-9.773,-0.05,-2.63,0.054,3,0,0,none,clear,highway,normal_driving,0.2698988797046113,9.773,0.05,0.054,3,0,0,0,1,0,0,0,0
EV_039,2026-01-01 18:40:00,52.156,33.97,-0.126,0.048,1.507,0.148,2,1,1,green,fog,urban,normal_driving,0.6513152849144873,0.126,0.048,0.148,5,1,0,1,0,0,0,0,0
EV_039,2026-01-01 18:45:00,50.046,41.265,-3.07,-0.106,-1.361,0.124,6,0,1,none,clear,highway,normal_driving,0.8245414218918595,3.07,0.106,0.124,6,0,0,0,1,0,0,0,0
EV_039,2026-01-01 18:50:00,53.266,26.865,-21.359,0.118,-0.133,0.159,5,2,1,green,clear,suburban,normal_driving,0.5043554988172567,21.359,0.118,0.159,11,0,0,0,0,0,0,0,0
EV_039,2026-01-01 18:55:00,69.079,41.607,6.24,-0.059,-1.219,0.167,2,1,1,green,clear,urban,normal_driving,0.6023103982396967,0.0,0.059,0.167,5,0,0,1,0,0,0,0,0
EV_039,2026-01-01 19:00:00,56.471,31.437,-9.214,-0.324,0.33,0.14,4,0,0,green,fog,suburban,normal_driving,0.5566928157815516,9.214,0.324,0.14,4,1,0,0,0,0,0,0,0
EV_039,2026-01-01 19:05:00,35.137,71.306,-0.986,-0.222,-0.479,0.034,9,1,1,green,rain,urban,normal_driving,2.0293707487833337,0.986,0.222,0.034,12,1,0,1,0,0,0,0,0
EV_039,2026-01-01 19:10:00,66.479,59.673,-7.425,0.308,-5.39,0.078,3,3,1,green,rain,highway,normal_driving,0.8976218053821508,7.425,0.308,0.078,12,1,0,0,1,0,0,0,0
EV_039,2026-01-01 19:15:00,34.149,29.801,0.794,1.203,15.547,0.192,10,0,1,none,rain,urban,lane_departure,0.8726756273975811,0.0,1.203,0.192,10,1,0,1,0,0,0,0,1
EV_039,2026-01-01 19:20:00,63.235,42.998,5.702,0.057,-5.026,0.131,6,0,1,green,clear,urban,normal_driving,0.6799715347513244,0.0,0.057,0.131,6,0,0,1,0,0,0,0,0
EV_039,2026-01-01 19:25:00,48.115,26.688,-9.076,0.033,3.472,0.084,5,0,1,none,snow,highway,normal_driving,0.5546711004884132,9.076,0.033,0.084,5,1,0,0,1,0,0,0,0
EV_039,2026-01-01 19:30:00,54.903,40.166,-5.938,0.449,-0.274,0.147,5,1,1,green,fog,urban,normal_driving,0.7315811522139045,5.938,0.449,0.147,8,1,0,1,0,0,0,0,0
EV_039,2026-01-01 19:35:00,53.929,68.335,-5.979,-0.132,2.158,0.082,6,2,0,none,clear,urban,normal_driving,1.2671290029483209,5.979,0.132,0.082,12,0,0,1,0,0,0,0,0
EV_039,2026-01-01 19:40:00,72.913,28.375,-2.416,-0.133,-8.123,0.012,3,2,1,green,rain,highway,normal_driving,0.3891624264534445,2.416,0.133,0.012,9,1,0,0,1,0,0,0,0
EV_039,2026-01-01 19:45:00,30.219,29.261,-3.708,-0.08,-3.336,0.141,4,3,1,yellow,clear,urban,normal_driving,0.9682980906052483,3.708,0.08,0.141,13,0,0,1,0,0,0,0,0
EV_039,2026-01-01 19:50:00,65.606,45.425,-6.362,-0.137,0.165,0.282,6,2,0,red,clear,highway,normal_driving,0.6923909398530622,6.362,0.137,0.282,12,0,1,0,1,0,0,0,0
EV_039,2026-01-01 19:55:00,49.876,52.43,2.261,0.091,-8.132,0.139,5,0,0,yellow,clear,highway,normal_driving,1.051206993343492,0.0,0.091,0.139,5,0,0,0,1,0,0,0,0
EV_039,2026-01-01 20:00:00,36.158,72.893,-0.134,-0.18,-2.605,0.133,4,0,1,green,clear,highway,normal_driving,2.015957741025499,0.134,0.18,0.133,4,0,0,0,1,0,0,0,0
EV_039,2026-01-01 20:05:00,42.822,67.834,-8.351,0.029,0.607,0.2,9,1,1,green,clear,urban,normal_driving,1.5840922890103217,8.351,0.029,0.2,12,0,0,1,0,0,0,0,0
EV_039,2026-01-01 20:10:00,77.227,25.666,5.735,-0.33,4.374,0.198,2,1,1,green,rain,suburban,normal_driving,0.3323449052792417,0.0,0.33,0.198,5,1,0,0,0,0,0,0,0
EV_039,2026-01-01 20:15:00,55.107,30.833,-13.384,-0.197,-0.61,0.181,4,1,0,yellow,clear,highway,normal_driving,0.5595114958172283,13.384,0.197,0.181,7,0,0,0,1,0,0,0,0
EV_039,2026-01-01 20:20:00,71.247,30.385,-3.056,0.243,-4.379,0.077,9,1,1,green,rain,urban,normal_driving,0.4264740971549679,3.056,0.243,0.077,12,1,0,1,0,0,0,0,0
EV_039,2026-01-01 20:25:00,65.383,56.628,-0.827,-0.315,-0.665,0.232,5,0,0,yellow,fog,urban,normal_driving,0.866096691800621,0.827,0.315,0.232,5,1,0,1,0,0,0,0,0
EV_039,2026-01-01 20:30:00,65.577,24.209,-7.87,-0.319,-1.473,0.111,3,1,1,green,clear,highway,normal_driving,0.36916906842338015,7.87,0.319,0.111,6,0,0,0,1,0,0,0,0
EV_039,2026-01-01 20:35:00,57.874,43.001,3.832,-0.109,2.888,0.103,4,0,1,green,clear,highway,normal_driving,0.7430106783702526,0.0,0.109,0.103,4,0,0,0,1,0,0,0,0
EV_039,2026-01-01 20:40:00,67.846,31.901,18.835,0.011,3.241,0.099,6,1,1,none,clear,suburban,normal_driving,0.47019721133154496,0.0,0.011,0.099,9,0,0,0,0,0,0,0,0
EV_039,2026-01-01 20:45:00,48.363,49.643,1.098,-0.11,7.514,0.026,4,0,1,none,clear,highway,normal_driving,1.0264665136571347,0.0,0.11,0.026,4,0,0,0,1,0,0,0,0
EV_039,2026-01-01 20:50:00,59.342,54.86,-2.792,-0.473,2.534,0.242,5,0,1,red,clear,urban,normal_driving,0.924471706379967,2.792,0.473,0.242,5,0,1,1,0,0,0,0,0
EV_039,2026-01-01 20:55:00,63.022,40.512,4.72,-0.043,5.701,0.187,8,4,1,red,clear,highway,normal_driving,0.6428231411253214,0.0,0.043,0.187,20,0,1,0,1,0,0,0,0
EV_039,2026-01-01 21:00:00,54.269,37.351,3.439,0.174,-1.623,0.057,6,0,0,red,fog,highway,normal_driving,0.6882566474414491,0.0,0.174,0.057,6,1,1,0,1,0,0,0,0
EV_039,2026-01-01 21:05:00,55.614,45.114,0.111,0.444,1.006,0.18,4,0,1,yellow,clear,highway,normal_driving,0.8111986190527565,0.0,0.444,0.18,4,0,0,0,1,0,0,0,0
EV_039,2026-01-01 21:10:00,65.82,52.767,-3.945,-0.012,-4.954,0.084,9,1,1,green,rain,urban,normal_driving,0.8016864175022791,3.945,0.012,0.084,12,1,0,1,0,0,0,0,0
EV_039,2026-01-01 21:15:00,56.196,24.239,-7.792,-0.079,4.502,0.068,8,0,1,red,clear,urban,normal_driving,0.43132963200227775,7.792,0.079,0.068,8,0,1,1,0,0,0,0,0
EV_039,2026-01-01 21:20:00,38.854,52.372,8.223,0.301,1.938,0.094,6,2,1,none,clear,suburban,normal_driving,1.3479178462963917,0.0,0.301,0.094,12,0,0,0,0,0,0,0,0
EV_039,2026-01-01 21:25:00,38.156,46.235,5.876,0.175,-1.98,0.187,11,0,1,none,clear,urban,normal_driving,1.2117360310305063,0.0,0.175,0.187,11,0,0,1,0,0,0,0,0
EV_039,2026-01-01 21:30:00,83.159,31.763,-7.738,-0.517,-4.979,0.248,1,1,1,green,clear,highway,normal_driving,0.3819550499645258,7.738,0.517,0.248,4,0,0,0,1,0,0,0,0
EV_039,2026-01-01 21:35:00,50.204,46.971,1.523,0.102,-3.176,0.211,6,1,1,green,clear,urban,normal_driving,0.9356027408174646,0.0,0.102,0.211,9,0,0,1,0,0,0,0,0
EV_039,2026-01-01 21:40:00,42.805,38.612,2.771,0.148,8.667,0.291,4,1,0,green,rain,highway,normal_driving,0.9020441537203598,0.0,0.148,0.291,7,1,0,0,1,0,0,0,0
EV_039,2026-01-01 21:45:00,38.339,66.36,6.418,0.176,2.019,0.068,4,0,1,green,snow,highway,normal_driving,1.73087456636845,0.0,0.176,0.068,4,1,0,0,1,0,0,0,0
EV_039,2026-01-01 21:50:00,59.51,4.054,-21.127,0.201,1.202,0.931,10,2,1,none,clear,urban,cut_in,0.0681230045370526,21.127,0.201,0.931,16,0,0,1,0,1,0,1,1
EV_039,2026-01-01 21:55:00,58.533,55.167,-3.669,0.91,6.845,0.042,11,2,1,green,fog,urban,low_visibility,0.9424939777561375,3.669,0.91,0.042,17,1,0,1,0,1,1,1,1
EV_039,2026-01-01 22:00:00,70.925,59.242,-0.446,0.083,-3.037,0.033,2,2,0,none,clear,highway,normal_driving,0.8352767007402185,0.446,0.083,0.033,8,0,0,0,1,0,0,0,0
EV_039,2026-01-01 22:05:00,42.246,56.103,-7.546,0.238,1.047,0.168,3,1,1,green,clear,urban,normal_driving,1.328007385314586,7.546,0.238,0.168,6,0,0,1,0,0,0,0,0
EV_039,2026-01-01 22:10:00,49.989,52.413,-3.687,-0.198,-0.399,0.235,2,2,1,none,fog,highway,normal_driving,1.0484906679469483,3.687,0.198,0.235,8,1,0,0,1,0,0,0,0
EV_039,2026-01-01 22:15:00,65.392,25.549,4.509,-0.16,5.141,0.122,10,3,1,none,clear,suburban,normal_driving,0.39070528505015906,0.0,0.16,0.122,19,0,0,0,0,0,0,0,0
EV_039,2026-01-01 22:20:00,53.687,74.861,-19.839,0.073,3.058,0.066,6,1,0,green,clear,suburban,normal_driving,1.3943971538733773,19.839,0.073,0.066,9,0,0,0,0,0,0,0,0
EV_039,2026-01-01 22:25:00,39.944,56.921,-7.891,0.066,4.36,0.058,4,1,1,red,clear,suburban,normal_driving,1.4250200280392549,7.891,0.066,0.058,7,0,1,0,0,0,0,0,0
EV_039,2026-01-01 22:30:00,51.939,47.975,-6.932,-0.293,-6.282,0.207,7,2,1,none,clear,urban,normal_driving,0.9236797011879321,6.932,0.293,0.207,13,0,0,1,0,0,0,0,0
EV_039,2026-01-01 22:35:00,43.539,43.431,4.733,0.32,5.177,0.186,4,2,0,none,clear,highway,normal_driving,0.9975194653069661,0.0,0.32,0.186,10,0,0,0,1,0,0,0,0
EV_039,2026-01-01 22:40:00,27.769,32.52,-6.532,0.407,-1.328,0.247,5,0,1,yellow,clear,urban,normal_driving,1.1710900644603697,6.532,0.407,0.247,5,0,0,1,0,0,0,0,0
EV_039,2026-01-01 22:45:00,53.143,30.447,6.794,-0.048,-4.175,0.096,3,1,1,green,clear,urban,normal_driving,0.5729258792315074,0.0,0.048,0.096,6,0,0,1,0,0,0,0,0
EV_039,2026-01-01 22:50:00,53.851,33.167,-1.06,-0.007,-0.136,0.097,6,0,1,green,clear,suburban,normal_driving,0.6159031401459584,1.06,0.007,0.097,6,0,0,0,0,0,0,0,0
EV_039,2026-01-01 22:55:00,72.269,30.507,-1.724,-0.484,-6.681,0.249,6,0,1,green,clear,highway,normal_driving,0.42213120425078526,1.724,0.484,0.249,6,0,0,0,1,0,0,0,0
EV_039,2026-01-01 23:00:00,43.27,48.254,-9.65,0.17,4.009,0.162,4,2,1,none,rain,urban,normal_driving,1.1151837300670209,9.65,0.17,0.162,10,1,0,1,0,0,0,0,0
EV_039,2026-01-01 23:05:00,57.592,58.077,11.557,-0.247,3.653,0.198,4,0,1,green,clear,urban,normal_driving,1.0084213085150715,0.0,0.247,0.198,4,0,0,1,0,0,0,0,0
EV_039,2026-01-01 23:10:00,55.907,36.469,10.713,0.338,-4.508,0.21,5,0,1,yellow,clear,highway,normal_driving,0.6523154524478152,0.0,0.338,0.21,5,0,0,0,1,0,0,0,0
EV_039,2026-01-01 23:15:00,61.193,79.662,-8.665,-0.358,-1.979,0.137,2,0,1,red,clear,highway,normal_driving,1.3018155671400324,8.665,0.358,0.137,2,0,1,0,1,0,0,0,0
EV_039,2026-01-01 23:20:00,62.832,59.93,5.724,-0.117,-1.939,0.106,12,0,1,green,clear,highway,normal_driving,0.9538133435192259,0.0,0.117,0.106,12,0,0,0,1,0,0,0,0
EV_039,2026-01-01 23:25:00,27.196,44.192,-11.972,-0.044,3.222,0.771,7,4,1,red,clear,urban,pedestrian_crossing,1.624944844830122,11.972,0.044,0.771,19,0,1,1,0,0,0,0,1
EV_039,2026-01-01 23:30:00,56.04,61.379,0.809,-0.083,-2.22,0.041,4,1,1,none,clear,urban,normal_driving,1.0952712348322626,0.0,0.083,0.041,7,0,0,1,0,0,0,0,0
EV_039,2026-01-01 23:35:00,61.808,62.417,4.991,0.424,7.282,0.122,3,1,0,red,clear,urban,normal_driving,1.009853093450686,0.0,0.424,0.122,6,0,1,1,0,0,0,0,0
EV_039,2026-01-01 23:40:00,65.181,32.382,-4.341,-0.105,-6.705,0.156,5,0,1,yellow,clear,urban,normal_driving,0.4968012150780135,4.341,0.105,0.156,5,0,0,1,0,0,0,0,0
EV_039,2026-01-01 23:45:00,56.505,54.571,2.315,-0.032,-7.753,0.127,11,1,1,none,clear,highway,normal_driving,0.9657729404477479,0.0,0.032,0.127,14,0,0,0,1,0,0,0,0
EV_039,2026-01-01 23:50:00,46.388,55.432,-7.233,-0.005,-2.055,0.125,6,5,1,green,clear,suburban,normal_driving,1.1949642148831596,7.233,0.005,0.125,21,0,0,0,0,0,0,0,0
EV_039,2026-01-01 23:55:00,55.338,30.539,-8.229,0.383,0.918,0.226,6,0,1,none,clear,suburban,normal_driving,0.5518630958834797,8.229,0.383,0.226,6,0,0,0,0,0,0,0,0
EV_039,2026-01-02 00:00:00,30.093,52.855,18.253,-0.1,0.047,0.084,4,1,1,yellow,clear,urban,normal_driving,1.7563885288937626,0.0,0.1,0.084,7,0,0,1,0,0,0,0,0
EV_039,2026-01-02 00:05:00,64.025,47.215,8.665,0.339,2.012,0.233,4,1,1,green,clear,suburban,normal_driving,0.7374463100351425,0.0,0.339,0.233,7,0,0,0,0,0,0,0,0
EV_039,2026-01-02 00:10:00,47.054,73.762,-14.727,-0.022,3.206,0.149,6,1,1,green,clear,urban,normal_driving,1.567603179325881,14.727,0.022,0.149,9,0,0,1,0,0,0,0,0
EV_039,2026-01-02 00:15:00,67.825,40.351,-2.742,0.325,3.129,0.15,5,2,0,green,snow,urban,normal_driving,0.5949281238481385,2.742,0.325,0.15,11,1,0,1,0,0,0,0,0
EV_039,2026-01-02 00:20:00,59.427,27.163,1.373,0.163,3.898,0.157,3,0,1,none,clear,highway,normal_driving,0.4570817978360005,0.0,0.163,0.157,3,0,0,0,1,0,0,0,0
EV_039,2026-01-02 00:25:00,61.598,63.362,4.259,0.703,0.03,0.339,8,1,1,yellow,rain,urban,low_visibility,1.0286372934186174,0.0,0.703,0.339,11,1,0,1,0,0,0,0,1
EV_039,2026-01-02 00:30:00,67.46,28.113,-3.462,0.072,1.789,0.127,2,1,1,green,clear,highway,normal_driving,0.4167358434627928,3.462,0.072,0.127,5,0,0,0,1,0,0,0,0
EV_039,2026-01-02 00:35:00,49.897,60.685,-0.304,-0.003,-2.219,0.184,6,2,1,green,snow,highway,normal_driving,1.2162053830891637,0.304,0.003,0.184,12,1,0,0,1,0,0,0,0
EV_039,2026-01-02 00:40:00,47.159,15.348,2.843,0.309,-1.337,0.157,5,1,1,none,clear,urban,normal_driving,0.32545219364278294,0.0,0.309,0.157,8,0,0,1,0,0,0,0,0
EV_039,2026-01-02 00:45:00,55.948,45.13,-5.922,0.157,-6.735,0.078,2,2,0,none,rain,highway,normal_driving,0.8066418817473369,5.922,0.157,0.078,8,1,0,0,1,0,0,0,0
EV_039,2026-01-02 00:50:00,41.25,56.279,-4.759,0.398,2.805,0.08,5,3,0,yellow,clear,urban,normal_driving,1.364339393939394,4.759,0.398,0.08,14,0,0,1,0,0,0,0,0
EV_039,2026-01-02 00:55:00,50.228,48.674,-10.831,0.183,3.491,0.182,5,0,1,green,clear,suburban,normal_driving,0.9690610814685036,10.831,0.183,0.182,5,0,0,0,0,0,0,0,0
EV_039,2026-01-02 01:00:00,66.79,45.965,7.325,0.413,1.451,0.238,4,2,1,none,clear,highway,normal_driving,0.6882018266207516,0.0,0.413,0.238,10,0,0,0,1,0,0,0,0
EV_039,2026-01-02 01:05:00,62.826,42.275,-2.958,0.358,-1.036,0.071,7,1,1,green,clear,highway,normal_driving,0.6728902046923249,2.958,0.358,0.071,10,0,0,0,1,0,0,0,0
EV_039,2026-01-02 01:10:00,42.257,59.706,6.307,0.511,-4.37,0.04,2,4,1,green,fog,urban,normal_driving,1.4129256691199092,0.0,0.511,0.04,14,1,0,1,0,0,0,0,0
EV_039,2026-01-02 01:15:00,60.33,50.75,5.116,0.099,-5.277,0.164,5,0,1,yellow,clear,highway,normal_driving,0.8412066965025692,0.0,0.099,0.164,5,0,0,0,1,0,0,0,0
EV_039,2026-01-02 01:20:00,58.482,47.013,3.378,0.168,5.738,0.048,7,1,1,yellow,rain,highway,normal_driving,0.8038883759105365,0.0,0.168,0.048,10,1,0,0,1,0,0,0,0
EV_039,2026-01-02 01:25:00,74.157,6.948,-16.275,-0.326,2.593,0.914,9,1,1,red,clear,urban,cut_in,0.09369311056272504,16.275,0.326,0.914,12,0,1,1,0,1,0,1,1
EV_039,2026-01-02 01:30:00,35.25,33.558,0.692,-0.121,-4.221,0.194,3,1,1,none,rain,highway,normal_driving,0.952,0.0,0.121,0.194,6,1,0,0,1,0,0,0,0
EV_039,2026-01-02 01:35:00,25.494,47.989,-0.058,0.205,4.642,0.504,8,3,1,green,clear,suburban,pedestrian_crossing,1.8823644779163724,0.058,0.205,0.504,17,0,0,0,0,0,1,1,1
EV_039,2026-01-02 01:40:00,72.765,15.06,7.742,0.417,-2.367,0.172,10,1,1,green,rain,urban,low_visibility,0.2069676355390641,0.0,0.417,0.172,13,1,0,1,0,0,0,0,1
EV_039,2026-01-02 01:45:00,59.842,40.142,-6.331,0.209,4.42,0.113,2,3,1,red,clear,urban,red_light_risk,0.6707997727348686,6.331,0.209,0.113,11,0,1,1,0,1,0,1,1
EV_039,2026-01-02 01:50:00,78.571,39.543,8.287,0.095,3.916,0.224,5,0,1,red,clear,highway,normal_driving,0.5032772906034033,0.0,0.095,0.224,5,0,1,0,1,0,0,0,0
EV_039,2026-01-02 01:55:00,52.115,41.328,-8.155,0.153,-5.635,0.0,2,1,1,none,fog,suburban,normal_driving,0.7930154466084621,8.155,0.153,0.0,5,1,0,0,0,0,0,0,0
EV_039,2026-01-02 02:00:00,51.14,48.777,1.561,-0.233,6.973,0.054,2,1,1,green,rain,highway,normal_driving,0.9537935080172076,0.0,0.233,0.054,5,1,0,0,1,0,0,0,0
EV_039,2026-01-02 02:05:00,61.2,23.86,4.388,-0.005,-0.093,0.025,4,0,1,green,clear,urban,normal_driving,0.3898692810457516,0.0,0.005,0.025,4,0,0,1,0,0,0,0,0
EV_039,2026-01-02 02:10:00,30.13,40.804,0.227,-0.205,2.595,0.178,2,2,0,red,rain,highway,red_light_risk,1.3542648523066712,0.0,0.205,0.178,8,1,1,0,1,1,0,1,1
EV_039,2026-01-02 02:15:00,46.453,39.862,-10.083,0.07,1.356,0.191,3,0,1,green,fog,suburban,normal_driving,0.8581146535207629,10.083,0.07,0.191,3,1,0,0,0,0,0,0,0
